"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"527472311788929025","","","2014-10-29 14:49:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Very excited to make new connections @MA_NonprofitNet and talk about @DisabRightsFund at #mnnconf2014!","","","",""
"527165162252697601","","","2014-10-28 18:29:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @schumanaffairs: Human Rights Video: UNITED Song: http://t.co/2IamQvoiDe via @YouTube Great song and video.  We should all live UNITED. …","525348179789631488","2810679123","2014-10-23 18:09:01 +0000","http://youtu.be/nptzg2odTKw,http://youtu.be/nptzg2odTKw"
"527162486995169281","","","2014-10-28 18:18:25 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Why Teaching Kindness in Schools Is Essential to Reduce Bullying: http://t.co/Smx0sKcZHA via @edutopia","","","","http://edut.to/1pk6N1W"
"526727362042675201","","","2014-10-27 13:29:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SenseInternatl: This week children in #Tanzania will receive the rubella vaccination. Find out more: http://t.co/61qcUVgjyN http://t.co…","524180980098424832","1964674370","2014-10-20 12:50:59 +0000","http://www.senseinternational.org.uk/news/sense-international-welcomes-rubella-vaccination-drive-tanzania,http://twitter.com/SenseInternatl/status/524180980098424832/photo/1,http://www.senseinternational.org.uk/news/sense-international-welcomes-rubella-vaccination-drive-tanzania,http://twitter.com/SenseInternatl/status/524180980098424832/photo/1"
"526726814639874048","","","2014-10-27 13:27:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Good resource for accessible attractions, restaurants, etc..Check out the latest blog post at http://t.co/nJJCbpeVQX !","","","","http://www.disabledonthego.com"
"525362498418262017","","","2014-10-23 19:05:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@DisabilityRightsFund celebrates national #pbweek THANK YOU @goulstonstorrs in Boston for your generous support!","","","",""
"525360186517495808","","","2014-10-23 18:56:43 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","No Limits Media Fundraise Trailer: http://t.co/TAGzIoUA6r via @YouTube @DisabRightsFund will be at tonights event will you?","","","","http://youtu.be/4ghIdOQRg8I"
"525350262224207872","","","2014-10-23 18:17:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Good360: Companies should think of #GivingTuesday as a way to reach a goal and create awareness: http://t.co/bFH7wbmz9i via @Forbes @Gi…","522809416018853888","53135927","2014-10-16 18:00:52 +0000","http://onforb.es/1sJuk12,http://onforb.es/1sJuk12"
"525349243377422338","","14546914","2014-10-23 18:13:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@eliwolff10 great to see you in the Endless Abilities film.  You are a rock star!","","","",""
"525348267199299586","","","2014-10-23 18:09:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thank you for following the Disability Rights Fund @debraruh @DisabilityCA @IHCC @BostonCIL @shamrocktie and @anyalifp!","","","",""
"525345505518157824","","","2014-10-23 17:58:23 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Margarita, With a Straw: ‘The sexuality of the disabled excited me as a film-maker’ http://t.co/rumV0qNQ12 via @guardian","","","","http://gu.com/p/42yda/tw"
"525283282427322368","","","2014-10-23 13:51:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @gordonrattray: Rescue boat with accessibility features - CDD, Bangladesh - blog from @Diane_CBM explains #DRR http://t.co/FiyCQkL4Cq ht…","524222116812840960","71793818","2014-10-20 15:34:26 +0000","http://tmsnrt.rs/1wfK8c5,http://twitter.com/gordonrattray/status/524222116812840960/photo/1,http://tmsnrt.rs/1wfK8c5,http://twitter.com/gordonrattray/status/524222116812840960/photo/1"
"525283023852683264","","","2014-10-23 13:50:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @gordonrattray: #CRPD committee issues statement on #disability-inclusive #DRR via @PreventionWeb and @Diane_CBM @Vscherrer @didrrn http…","524797999277674496","71793818","2014-10-22 05:42:47 +0000","http://bit.ly/1w75zi2,http://bit.ly/1w75zi2"
"524676564903292928","","352016398","2014-10-21 21:40:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@DavidLepofsky Thank you for the retweet! @DisabRightsFund","","","",""
"524671713338875904","","","2014-10-21 21:20:59 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","#CRPD Article 25:  Health #selfadvocacy video by Lebanese Association for Self Advocacy http://t.co/jKqFutGv6w via @YouTube","","","","http://youtu.be/NsIfxUey0Ng"
"524639116705947648","","","2014-10-21 19:11:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @EAbilities: BOSTON - See Endless Abilities at Kendall Cinema in Cambridge for the Thursday before Halloween. Costumes... http://t.co/zV…","520429760556838912","395127507","2014-10-10 04:24:58 +0000","http://fb.me/3uIUPLQbA,http://fb.me/3uIUPLQbA"
"524633922756308995","","1347715296","2014-10-21 18:50:49 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","@DisabRightsFund grantee Lebanese Association of Self Advocates  (LASA) has developed video shorts http://t.co/0TgPzqdX8U via @YouTube","","","","http://youtu.be/1B80olOY5t4"
"524618485121294336","","","2014-10-21 17:49:28 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","I just joined 842 donors giving a dollar a day to amazing nonprofits! #dollaraday https://t.co/uwIk4GuOU8","","","","https://dollaraday.co/"
"524181145949188096","","","2014-10-20 12:51:38 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","RT @InclusionIntl: Excellent short movies from the Lebanese Association for #self-advocacy (LASA) funded by @DisabRightsFund #crpd http://t…","524124094841618432","1023795972","2014-10-20 09:04:56 +0000","http://inclusion-international.org/movies-self-advocates-lebanon/,http://inclusion-international.org/movies-self-advocates-lebanon/"
"523109538946633728","","","2014-10-17 13:53:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @GlobalGiving: It's Int'l Day for the Eradication of Poverty &amp; we'll be sharing some of the most effective poverty-fighting projects. #E…","523108673921376256","9334532","2014-10-17 13:50:01 +0000",""
"523090666478665729","","412619966","2014-10-17 12:38:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@OppColl DRF Founding Executive Director, @DSamarasan, Sara Minkara, and DRF GRANTEES join forces in Ixtapa. http://t.co/V0IheyYCh0","","","","http://twitter.com/DisabRightsFund/status/523090666478665729/photo/1,http://twitter.com/DisabRightsFund/status/523090666478665729/photo/1,http://twitter.com/DisabRightsFund/status/523090666478665729/photo/1"
"523089916624773120","","","2014-10-17 12:35:29 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","RT @impactspace: Join Sara Minkara of @DisabRightsFund in today's PM session @OppColl 'Rethinking Global Problems &amp; Solutions' #socent #imp…","522839591452041218","1126023084","2014-10-16 20:00:47 +0000",""
"522740745179262978","","412619966","2014-10-16 13:28:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@OppColl DRF Founding Executive Director, @DSamarasan, Sara Minkara, and DRF Global Advisors join forces in Ixtapa. http://t.co/qz4DZhae6A","","","","http://twitter.com/DisabRightsFund/status/522740745179262978/photo/1"
"522737514805608448","","","2014-10-16 13:15:10 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Martin Ennals Foundation Invites Nominations for Human Rights Defenders Award http://t.co/0CkyZszBOm via @sharethis","","","","http://shar.es/1mZXrX"
"522494181772505088","","","2014-10-15 21:08:15 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Join me in supporting Stop the Violence Against People with Disabilities https://t.co/DbWJo1CN9o via @joinfundraise","","","","https://nolimits.fundraise.com/stop-the-violence-against-people-with-disabilities"
"522489715552182272","","","2014-10-15 20:50:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @EAbilities: So excited to get our New England screening tour started tonight with Resolute Racing Shells and Community... http://t.co/r…","522427466778832896","395127507","2014-10-15 16:43:08 +0000","http://fb.me/3h82Qi5Rv,http://fb.me/3h82Qi5Rv"
"522046477023977475","","","2014-10-14 15:29:13 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","- Sense: the UK Deafblind charity http://t.co/a2V26IR0DI","","","","http://www.sense.org.uk/content/sense-awards-2014-0"
"522039186082504704","","","2014-10-14 15:00:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @WeCanEndPoverty: Poverty impacts child survival rates. 6 million+ children under 5 died in 2013. Learn more: http://t.co/mqvIPli6Ql #en…","521933812205629440","115099953","2014-10-14 08:01:32 +0000","http://j.mp/1vRFVu8,http://j.mp/1vRFVu8"
"522038382760067072","","","2014-10-14 14:57:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @echoinggreen: Congrats #EGFellow Sumit Dagar, who launched #SimpleEye: #app for visually impaired users, including #Braille http://t.co…","522038269010522112","14886176","2014-10-14 14:56:36 +0000","http://ow.ly/CJPoe,http://ow.ly/CJPoe"
"522038141847212033","","","2014-10-14 14:56:06 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Checking out Majid Turmusani's Profile on AllHumanity Network: http://t.co/qejsj8IkcX","","","","http://j.mp/1wzIgKf"
"521725125713227776","","","2014-10-13 18:12:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @HighlandStreet: Congrats to Josh Kraft who is celebrating 25 great years of service with the Boys &amp; Girls Clubs of Boston! @BGCB_Boston","517314818827882496","52759465","2014-10-01 14:07:18 +0000",""
"521723838258638848","","","2014-10-13 18:07:10 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Ants in His Pants by http://t.co/jyIwO4skaC via @CorwinPress #inclusion","","","","http://www.corwin.com/books/Book232652"
"521722980024332288","","","2014-10-13 18:03:46 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","BNID Newsletter: Week of October 13th: http://t.co/xxX0hmEum7","","","","http://eepurl.com/5uvf9"
"519598422156800000","","","2014-10-07 21:21:32 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","mh2: Mobile Health for Mental Health | Mental Health Innovation Network http://t.co/D8nVnfTX8p","","","","http://mhinnovation.net/innovations/mh2-mobile-health-mental-health#.VDRZTG41xfK.twitter"
"519585568686997506","","","2014-10-07 20:30:27 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Special Attention Project Launches 'Yes to Education, No to Streetism' Campaign Accra http://t.co/x77RrUIDJd @allafrica@DisabRightsFund","","","","http://allafrica.com/c/-5KVLP"
"519508788093931521","","","2014-10-07 15:25:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @riseghana: #DoingMore Accessibility Audit of Public structures to ensure access for Persons With @DisabRightsFund @MyEDF http://t.co/7t…","517963873526501377","1527273632","2014-10-03 09:06:25 +0000","http://twitter.com/riseghana/status/517963873526501377/photo/1,http://twitter.com/riseghana/status/517963873526501377/photo/1,http://twitter.com/riseghana/status/517963873526501377/photo/1,http://twitter.com/riseghana/status/517963873526501377/photo/1"
"519508314741571585","","","2014-10-07 15:23:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NoLimitsMedia1: Stop the Violence Against People with Disabilities, October 23 extravaganza! http://t.co/BkG2nlPLKD","518338397900124160","2306882906","2014-10-04 09:54:38 +0000","http://icont.ac/2AM1q,http://icont.ac/2AM1q"
"519468025733328896","","","2014-10-07 12:43:23 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Wealthy Donating Smaller Share of Income to Charity, Study Finds http://t.co/kiLEyZApPW via @sharethis","","","","http://shar.es/1m30D2"
"519467633586884608","","","2014-10-07 12:41:49 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","White House To Convene Disability Summit - Disability Scoop http://t.co/0OD66QREGs via @disabilityscoop","","","","http://www.disabilityscoop.com/2014/10/03/white-house-summit/19730/"
"518100670365589505","","","2014-10-03 18:10:00 +0000","<a href=""http://www.constantcontact.com"" rel=""nofollow"">Constant Contact</a>","Disability Rights Fund Newsletter:  Indigenous Persons with Disabilities &amp; Climate Change #constantcontact http://t.co/kIqPCoqvUS","","","","http://conta.cc/1rFvNGx"
"517762977924403200","","","2014-10-02 19:48:08 +0000","<a href=""http://www.constantcontact.com"" rel=""nofollow"">Constant Contact</a>","Disability Rights Fund Newsletter:  Indigenous Persons with Disabilities &amp; Climate Change #constantcontact http://t.co/XsgHy5Bn2D","","","","http://conta.cc/1CHELWe"
"516998056768995329","","","2014-09-30 17:08:36 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Indonesia Grantee Convening is going on now in Jakarta https://t.co/O4WE9wz8dN","","","","https://www.flickr.com/photos/disabilityrightsfund/5489521328/in/set-72157626049772661"
"516956320411684864","","","2014-09-30 14:22:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","As part of @DisabRightsFund technical aid to grantees, we are holding our 5th grantee convening for Indonesia from 9/30 to 10/2 in Jakarta.","","","",""
"516687810070609920","","1347715296","2014-09-29 20:35:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@DisabRightsFund Global Advisor Setareki Macanawi's statement @WCIP2014 http://t.co/XVvneCASW9","","","","http://web.mit.edu/dks/www/wcip/wcip2014closing-seta.html"
"516622292034400256","","","2014-09-29 16:15:27 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Disability Rights Fund Introductory Video: http://t.co/y4sGhHxKVB via @YouTube","","","","http://youtu.be/lIESsrZf2Ck"
"514407176476315648","","","2014-09-23 13:33:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Setareki Macanawai, Chair of IPWDGN and @DSamarasan, Founder of DRAF, will speak at #IFIPSummit. Follow live @IFIP! http://t.co/99KHYP0jFH","","","","http://twitter.com/DisabRightsFund/status/514407176476315648/photo/1"
"514392618763968512","","","2014-09-23 12:35:31 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Op-ed: Ratify disabilities treaty to do right by disabled veterans | The Salt Lake Tribune http://t.co/lMEzc8tLDr via @sltrib","","","","http://www.sltrib.com/sltrib/opinion/58293709-82/treaty-disabilities-veterans-support.html.csp"
"514088750947651586","","","2014-09-22 16:28:04 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Ruderman scholars affect change for people with disabilities http://t.co/FodTPUiq2h via @sharethis","","","","http://shar.es/1acnlb"
"514085920098623488","","","2014-09-22 16:16:49 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","RT @divestinvestorg: #DivestInvest with big news today. RT @aakashjain92: Rockefeller Fund Seeks to Shed Fossil-Fuel Investments http://t.c…","514080772425543680","2711945658","2014-09-22 15:56:21 +0000","http://ift.tt/1x11psc,http://ift.tt/1x11psc"
"514082843174400000","","","2014-09-22 16:04:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @IFIP: Follow #IFIPSummit for live tweets from our World Summit on Indigenous #Philanthropy! Sustain #Indigenous solutions for #climate …","514042981805211648","76879970","2014-09-22 13:26:11 +0000",""
"514076889070440450","","","2014-09-22 15:40:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @AShettle: US Senators have short memories! Remind them often to ratify #CRPD Disability Treaty! http://t.co/9dAEbdb5Lz &amp; http://t.co/BD…","514067250756984832","15622428","2014-09-22 15:02:38 +0000","http://disabilitytreaty.org,http://bit.ly/Resources4CRPD,http://disabilitytreaty.org,http://bit.ly/Resources4CRPD"
"512207336945889281","","","2014-09-17 11:52:00 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Skin shocks used at Mass. school draw FDA look http://t.co/LEPs3vTjV1 via @WTOP","","","","http://www.wtop.com/?nid=884&sid=3701590&pid=0&page=2"
"511888961359609856","","","2014-09-16 14:46:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Exelon: #Inclusion of people with disabilities is better for business and customers: CEO at @NOD_ItsAbility forum. http://t.co/Wi4SlVCb…","510472500166529024","62643747","2014-09-12 16:58:22 +0000","http://twitter.com/Exelon/status/510472500166529024/photo/1,http://twitter.com/Exelon/status/510472500166529024/photo/1"
"511854924414476290","","","2014-09-16 12:31:38 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","UN News  - UN rights office hails ratification of disability convention by 150 States as ‘major milestone’: http://t.co/pWDAHeIjTU","","","","http://www.un.org/apps/news/story.asp?NewsID=48708#.VBgte6a6G29.twitter"
"509438717711224832","","","2014-09-09 20:30:29 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","31 Million Girls Won't Get To Go To School This Year http://t.co/UEGJyH2Lot #jnj #globalmotherhood via @HuffPostImpact","","","","http://huff.to/1CKEEtT"
"509016125053485056","","","2014-09-08 16:31:15 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Ghana: Abuse of People with Disabilities: http://t.co/wSMCHseL13 via @YouTube","","","","http://youtu.be/n7HRnXxY_go"
"509013181675491328","509005872455233537","380344760","2014-09-08 16:19:34 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Thank you for the tweet @RudermanFdn! @Other_Worlds @DSamarasan","","","",""
"507536711745032192","","","2014-09-04 14:32:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","One in Seven: How One Billion People are Redefining the Global Movement for #humanrights DRF Founder @HKS @CarrCenter http://t.co/ra86u5pTFv","","","","http://twitter.com/DisabRightsFund/status/507536711745032192/photo/1"
"507528864495456256","","","2014-09-04 14:01:25 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Program Officer Paul Deany attends Island Voices Global Choices Conference in Samoa http://t.co/Kw4WvcUXVv","","","","http://eepurl.com/2asFn"
"507525527440089088","","","2014-09-04 13:48:09 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Climate Change, Water, Sanitation and Energy Insecurity: Invisibility Of People With Disabilities http://t.co/f235jObXKS","","","","http://cjds.uwaterloo.ca/index.php/cjds/article/view/58/79#.VAhtisUpmLA.twitter"
"506760620595634176","","","2014-09-02 11:08:41 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Celebrate Curb Ramps on Beacon Hill!: http://t.co/5PHQT2CJBJ","","","","http://eepurl.com/16kxD"
"502521092167069696","","","2014-08-21 18:22:19 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Disability Rights Fund http://t.co/Unhh0cIMio via @sharethis","","","","http://shar.es/1n98o9"
"502447504202289153","","","2014-08-21 13:29:54 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Lebanon - http://t.co/oivoolM1pY is a proud supporter of LASA!","","","","http://inclusion-international.org/lebanon-3/@DisabRightsFund"
"502444617774956544","","","2014-08-21 13:18:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @UNICEF: A child whose mother can read=50% more likely to live past 5—yet millions of girls are 
#outofschool #FundEducation http://t.co…","482058181217353728","33933259","2014-06-26 07:10:01 +0000","http://twitter.com/UNICEF/status/482058181217353728/photo/1,http://twitter.com/UNICEF/status/482058181217353728/photo/1"
"501464949089378304","","","2014-08-18 20:25:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DRF deadline for Rwanda, Pacific Island Countries &amp; invited organizations from Bangladesh, Peru &amp; Uganda is Aug. 21 http://t.co/cPwat22kNx","","","","http://www.disabilityrightsfund.org/grantmaking"
"500252154016182275","","","2014-08-15 12:06:22 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Support Disability Rights Now | DISABILITY RIGHTS FUND INC's Fundraiser on CrowdRise http://t.co/58pWytrpUJ","","","","http://fw.to/idOj8nX"
"497535433426096129","","","2014-08-08 00:11:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @AAPD: Founder of the @DisabRightsFund talks w/ @Beverly__Bell about the impact of the U.N. Disability Treaty http://t.co/zqljWs5RAY #Ra…","497094801624678400","16026940","2014-08-06 19:00:11 +0000","http://buff.ly/1ocpwAv,http://buff.ly/1ocpwAv"
"497534499953987585","","","2014-08-08 00:07:23 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","RT @USICD: Check out an interview with @DSamarasan from @DisabRightsFund on #CRPD and the Global #Disability Rights Movement http://t.co/cr…","497052757992685568","257613970","2014-08-06 16:13:06 +0000","http://huff.to/1zQY7GS,http://huff.to/1zQY7GS"
"495222274820038657","","","2014-08-01 14:59:25 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Watch: Disability rights are human rights  http://t.co/osrlHBR4Vl via @opensociety","","","","http://osf.to/1nwADkq"
"495220905245544448","","","2014-08-01 14:53:59 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Adopting the First Human Rights Treaty of the Twenty-First Century - German Marshall Fund Blog http://t.co/mv1vGi1N5G","","","","http://blog.gmfus.org/2014/07/31/equalizing-disabilities-in-a-transatlantic-relationship/"
"491616137667690496","","","2014-07-22 16:09:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DRF opens Request for Proposals targeted at disabled persons' organizations (DPOs) in Rwanda &amp; Pacific Islands. http://t.co/JqLsPdIxUA","","","","http://twitter.com/DisabRightsFund/status/491616137667690496/photo/1"
"491249269018333185","","","2014-07-21 15:52:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @UN4Indigenous: Online registration for September's World Conference on Indigenous Peoples is now open. Deadline is 23 July. http://t.co…","488709974156406785","863666270","2014-07-14 15:41:52 +0000","http://bit.ly/1wy9Kkn,http://bit.ly/1wy9Kkn"
"491241059314188288","","","2014-07-21 15:19:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Human Rights Funding 
http://t.co/4n65Hhq2bn","","","","http://humanrights.foundationcenter.org/populations/disabled/"
"491240501593395201","","","2014-07-21 15:17:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @IHRFG: Thanks to  @FordFoundation @SRausingTrust @flybyboy @HumanityUnited for sharing new #advancinghumanrights site! http://t.co/038t…","489887047948451840","545987321","2014-07-17 21:39:08 +0000","http://humanrights.foundationcenter.org/,http://humanrights.foundationcenter.org/"
